3.87046E-05,3.22539E-05,0,0,0,0,3.043E-05,2.53584E-05,1.95763E-05,1.63136E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
3.0238E-06,5.03967E-06,0,0,0,0,2.37735E-06,3.96224E-06,1.5294E-06,2.549E-06,0,0,0,0
5.8057E-05,4.83808E-05,0,0,0,0,4.5645E-05,3.80375E-05,2.93645E-05,2.44704E-05,0,0,0,0
6.0476E-06,1.00793E-05,0,0,0,0,4.75469E-06,7.92449E-06,3.0588E-06,5.09801E-06,0,0,0,0
0.000116114,9.67616E-05,0,0,0,0,9.12901E-05,7.60751E-05,5.8729E-05,4.89409E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
5.8057E-05,4.83808E-05,0,0,0,0,4.5645E-05,3.80375E-05,2.93645E-05,2.44704E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
6.0476E-06,1.00793E-05,0,0,0,0,4.75469E-06,7.92449E-06,3.0588E-06,5.09801E-06,0,0,0,0
3.87046E-05,3.22539E-05,0,0,0,0,3.043E-05,2.53584E-05,1.95763E-05,1.63136E-05,0,0,0,0
6.0476E-06,1.00793E-05,0,0,0,0,4.75469E-06,7.92449E-06,3.0588E-06,5.09801E-06,0,0,0,0
3.87046E-05,3.22539E-05,0,0,0,0,3.043E-05,2.53584E-05,1.95763E-05,1.63136E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
6.0476E-06,1.00793E-05,0,0,0,0,4.75469E-06,7.92449E-06,3.0588E-06,5.09801E-06,0,0,0,0
9.67616E-06,8.06347E-06,0,0,0,0,7.60751E-06,6.33959E-06,4.89409E-06,4.07841E-06,0,0,0,0
3.0238E-06,5.03967E-06,0,0,0,0,2.37735E-06,3.96224E-06,1.5294E-06,2.549E-06,0,0,0,0
3.0238E-06,5.03967E-06,0,0,0,0,2.37735E-06,3.96224E-06,1.5294E-06,2.549E-06,0,0,0,0
6.0476E-07,1.00793E-06,0,0,0,0,4.75469E-07,7.92449E-07,3.0588E-07,5.09801E-07,0,0,0,0
3.87046E-05,3.22539E-05,0,0,0,0,3.043E-05,2.53584E-05,1.95763E-05,1.63136E-05,0,0,0,0
3.0238E-06,5.03967E-06,0,0,0,0,2.37735E-06,3.96224E-06,1.5294E-06,2.549E-06,0,0,0,0
0.000116114,9.67616E-05,0,0,0,0,9.12901E-05,7.60751E-05,5.8729E-05,4.89409E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
0.000116114,9.67616E-05,0,0,0,0,9.12901E-05,7.60751E-05,5.8729E-05,4.89409E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
3.87046E-05,3.22539E-05,0,0,0,0,3.043E-05,2.53584E-05,1.95763E-05,1.63136E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
3.0238E-06,5.03967E-06,0,0,0,0,2.37735E-06,3.96224E-06,1.5294E-06,2.549E-06,0,0,0,0
0.000116114,9.67616E-05,0,0,0,0,9.12901E-05,7.60751E-05,5.8729E-05,4.89409E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
0.000232228,0.000193523,0,0,0,0,0.00018258,0.00015215,0.000117458,9.78817E-05,0,0,0,0
3.62856E-05,6.0476E-05,0,0,0,0,2.85282E-05,4.75469E-05,1.83528E-05,3.0588E-05,0,0,0,0
0.000116114,9.67616E-05,0,0,0,0,9.12901E-05,7.60751E-05,5.8729E-05,4.89409E-05,0,0,0,0
3.62856E-05,6.0476E-05,0,0,0,0,2.85282E-05,4.75469E-05,1.83528E-05,3.0588E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
0.000116114,9.67616E-05,0,0,0,0,9.12901E-05,7.60751E-05,5.8729E-05,4.89409E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
0.000116114,9.67616E-05,0,0,0,0,9.12901E-05,7.60751E-05,5.8729E-05,4.89409E-05,0,0,0,0
3.62856E-05,6.0476E-05,0,0,0,0,2.85282E-05,4.75469E-05,1.83528E-05,3.0588E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
3.87046E-05,3.22539E-05,0,0,0,0,3.043E-05,2.53584E-05,1.95763E-05,1.63136E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
3.0238E-06,5.03967E-06,0,0,0,0,2.37735E-06,3.96224E-06,1.5294E-06,2.549E-06,0,0,0,0
5.8057E-05,4.83808E-05,0,0,0,0,4.5645E-05,3.80375E-05,2.93645E-05,2.44704E-05,0,0,0,0
6.0476E-06,1.00793E-05,0,0,0,0,4.75469E-06,7.92449E-06,3.0588E-06,5.09801E-06,0,0,0,0
0.000116114,9.67616E-05,0,0,0,0,9.12901E-05,7.60751E-05,5.8729E-05,4.89409E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
5.8057E-05,4.83808E-05,0,0,0,0,4.5645E-05,3.80375E-05,2.93645E-05,2.44704E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
6.0476E-06,1.00793E-05,0,0,0,0,4.75469E-06,7.92449E-06,3.0588E-06,5.09801E-06,0,0,0,0
0.000116114,9.67616E-05,0,0,0,0,9.12901E-05,7.60751E-05,5.8729E-05,4.89409E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
0.000116114,9.67616E-05,0,0,0,0,9.12901E-05,7.60751E-05,5.8729E-05,4.89409E-05,0,0,0,0
3.62856E-05,6.0476E-05,0,0,0,0,2.85282E-05,4.75469E-05,1.83528E-05,3.0588E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
5.8057E-05,4.83808E-05,0,0,0,0,4.5645E-05,3.80375E-05,2.93645E-05,2.44704E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
1.81428E-05,3.0238E-05,0,0,0,0,1.42641E-05,2.37735E-05,9.17641E-06,1.5294E-05,0,0,0,0
6.0476E-06,1.00793E-05,0,0,0,0,4.75469E-06,7.92449E-06,3.0588E-06,5.09801E-06,0,0,0,0
3.87046E-05,3.22539E-05,0,0,0,0,3.043E-05,2.53584E-05,1.95763E-05,1.63136E-05,0,0,0,0
6.0476E-06,1.00793E-05,0,0,0,0,4.75469E-06,7.92449E-06,3.0588E-06,5.09801E-06,0,0,0,0
3.87046E-05,3.22539E-05,0,0,0,0,3.043E-05,2.53584E-05,1.95763E-05,1.63136E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
6.0476E-06,1.00793E-05,0,0,0,0,4.75469E-06,7.92449E-06,3.0588E-06,5.09801E-06,0,0,0,0
3.87046E-05,3.22539E-05,0,0,0,0,3.043E-05,2.53584E-05,1.95763E-05,1.63136E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
1.20952E-05,2.01587E-05,0,0,0,0,9.50938E-06,1.5849E-05,6.11761E-06,1.0196E-05,0,0,0,0
6.0476E-06,1.00793E-05,0,0,0,0,4.75469E-06,7.92449E-06,3.0588E-06,5.09801E-06,0,0,0,0
9.67616E-06,8.06347E-06,0,0,0,0,7.60751E-06,6.33959E-06,4.89409E-06,4.07841E-06,0,0,0,0
3.0238E-06,5.03967E-06,0,0,0,0,2.37735E-06,3.96224E-06,1.5294E-06,2.549E-06,0,0,0,0
3.0238E-06,5.03967E-06,0,0,0,0,2.37735E-06,3.96224E-06,1.5294E-06,2.549E-06,0,0,0,0
3.0238E-06,5.03967E-06,0,0,0,0,2.37735E-06,3.96224E-06,1.5294E-06,2.549E-06,0,0,0,0
6.0476E-07,1.00793E-06,0,0,0,0,4.75469E-07,7.92449E-07,3.0588E-07,5.09801E-07,0,0,0,0
9.16565E-05,8.08734E-05,0,0,0,0,7.90417E-05,6.97427E-05,5.73521E-05,5.06048E-05,0,0,8.02378E-05,7.0798E-05
0.000372018,0.00033248,0,0,0,0,0.000320816,0.00028672,0.000232782,0.000208042,0,0,0.000325671,0.000291059
0.000571505,0.000521184,0,0,0,0,0.000492848,0.000449453,0.000357607,0.00032612,0,0,0.000500306,0.000456254
0.000398975,0.000377409,0,0,0,0,0.000344064,0.000325466,0.00024965,0.000236156,0,0,0.00034927,0.000330391
0.000113223,0.000116817,0,0,0,0,9.76398E-05,0.000100739,7.08467E-05,7.30958E-05,0,0,9.91173E-05,0.000102264
5.39156E-06,8.98593E-06,0,0,0,0,4.64951E-06,7.74919E-06,3.37365E-06,5.62276E-06,0,0,4.71987E-06,7.86645E-06
0.000372018,0.00033248,0,0,0,0,0.000320816,0.00028672,0.000232782,0.000208042,0,0,0.000325671,0.000291059
0.001143011,0.001042368,0,0,0,0,0.000985697,0.000898906,0.000715215,0.00065224,0,0,0.001000612,0.000912508
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0,0,0.001047811,0.000991173
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0,0,0.000396469,0.000409055
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,0,0,2.35993E-05,3.93322E-05
0.000571505,0.000521184,0,0,0,0,0.000492848,0.000449453,0.000357607,0.00032612,0,0,0.000500306,0.000456254
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0,0,0.001047811,0.000991173
0.000679337,0.000700903,0,0,0,0,0.000585839,0.000604437,0.00042508,0.000438575,0,0,0.000594704,0.000613583
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,0,0,4.71987E-05,7.86645E-05
0.000398975,0.000377409,0,0,0,0,0.000344064,0.000325466,0.00024965,0.000236156,0,0,0.00034927,0.000330391
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0,0,0.000396469,0.000409055
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,0,0,4.71987E-05,7.86645E-05
0.000113223,0.000116817,0,0,0,0,9.76398E-05,0.000100739,7.08467E-05,7.30958E-05,0,0,9.91173E-05,0.000102264
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,0,0,2.35993E-05,3.93322E-05
5.39156E-06,8.98593E-06,0,0,0,0,4.64951E-06,7.74919E-06,3.37365E-06,5.62276E-06,0,0,4.71987E-06,7.86645E-06
0.000372018,0.00033248,0,0,0,0,0.000320816,0.00028672,0.000232782,0.000208042,0,0,0.000325671,0.000291059
0.001143011,0.001042368,0,0,0,0,0.000985697,0.000898906,0.000715215,0.00065224,0,0,0.001000612,0.000912508
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0,0,0.001047811,0.000991173
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0,0,0.000396469,0.000409055
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,0,0,2.35993E-05,3.93322E-05
0.001143011,0.001042368,0,0,0,0,0.000985697,0.000898906,0.000715215,0.00065224,0,0,0.001000612,0.000912508
0.002393853,0.002264456,0,0,0,0,0.002064384,0.001952796,0.001497902,0.001416935,0,0,0.002095622,0.001982345
0.001358673,0.001401806,0,0,0,0,0.001171677,0.001208874,0.000850161,0.00087715,0,0,0.001189407,0.001227166
0.000107831,0.000179719,0,0,0,0,9.29903E-05,0.000154984,6.74731E-05,0.000112455,0,0,9.43974E-05,0.000157329
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0,0,0.001047811,0.000991173
0.001358673,0.001401806,0,0,0,0,0.001171677,0.001208874,0.000850161,0.00087715,0,0,0.001189407,0.001227166
0.000161747,0.000269578,0,0,0,0,0.000139485,0.000232476,0.00010121,0.000168683,0,0,0.000141596,0.000235993
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0,0,0.000396469,0.000409055
0.000107831,0.000179719,0,0,0,0,9.29903E-05,0.000154984,6.74731E-05,0.000112455,0,0,9.43974E-05,0.000157329
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,0,0,2.35993E-05,3.93322E-05
0.000571505,0.000521184,0,0,0,0,0.000492848,0.000449453,0.000357607,0.00032612,0,0,0.000500306,0.000456254
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0,0,0.001047811,0.000991173
0.000679337,0.000700903,0,0,0,0,0.000585839,0.000604437,0.00042508,0.000438575,0,0,0.000594704,0.000613583
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,0,0,4.71987E-05,7.86645E-05
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0,0,0.001047811,0.000991173
0.001358673,0.001401806,0,0,0,0,0.001171677,0.001208874,0.000850161,0.00087715,0,0,0.001189407,0.001227166
0.000161747,0.000269578,0,0,0,0,0.000139485,0.000232476,0.00010121,0.000168683,0,0,0.000141596,0.000235993
0.000679337,0.000700903,0,0,0,0,0.000585839,0.000604437,0.00042508,0.000438575,0,0,0.000594704,0.000613583
0.000161747,0.000269578,0,0,0,0,0.000139485,0.000232476,0.00010121,0.000168683,0,0,0.000141596,0.000235993
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,0,0,4.71987E-05,7.86645E-05
0.000398975,0.000377409,0,0,0,0,0.000344064,0.000325466,0.00024965,0.000236156,0,0,0.00034927,0.000330391
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0,0,0.000396469,0.000409055
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,0,0,4.71987E-05,7.86645E-05
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0,0,0.000396469,0.000409055
0.000107831,0.000179719,0,0,0,0,9.29903E-05,0.000154984,6.74731E-05,0.000112455,0,0,9.43974E-05,0.000157329
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,0,0,4.71987E-05,7.86645E-05
0.000113223,0.000116817,0,0,0,0,9.76398E-05,0.000100739,7.08467E-05,7.30958E-05,0,0,9.91173E-05,0.000102264
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,0,0,2.35993E-05,3.93322E-05
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,0,0,2.35993E-05,3.93322E-05
5.39156E-06,8.98593E-06,0,0,0,0,4.64951E-06,7.74919E-06,3.37365E-06,5.62276E-06,0,0,4.71987E-06,7.86645E-06
0.000113223,0.000116817,0,0,0,0,9.76398E-05,0.000100739,7.08467E-05,7.30958E-05,9.91173E-05,0.000102264,0,0
5.39156E-06,8.98593E-06,0,0,0,0,4.64951E-06,7.74919E-06,3.37365E-06,5.62276E-06,4.71987E-06,7.86645E-06,0,0
0.000398975,0.000377409,0,0,0,0,0.000344064,0.000325466,0.00024965,0.000236156,0.00034927,0.000330391,0,0
0.000571505,0.000521184,0,0,0,0,0.000492848,0.000449453,0.000357607,0.00032612,0.000500306,0.000456254,0,0
0.000372018,0.00033248,0,0,0,0,0.000320816,0.00028672,0.000232782,0.000208042,0.000325671,0.000291059,0,0
9.16565E-05,8.08734E-05,0,0,0,0,7.90417E-05,6.97427E-05,5.73521E-05,5.06048E-05,8.02378E-05,7.0798E-05,0,0
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0.000396469,0.000409055,0,0
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,2.35993E-05,3.93322E-05,0,0
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0.001047811,0.000991173,0,0
0.001143011,0.001042368,0,0,0,0,0.000985697,0.000898906,0.000715215,0.00065224,0.001000612,0.000912508,0,0
0.000372018,0.00033248,0,0,0,0,0.000320816,0.00028672,0.000232782,0.000208042,0.000325671,0.000291059,0,0
0.000679337,0.000700903,0,0,0,0,0.000585839,0.000604437,0.00042508,0.000438575,0.000594704,0.000613583,0,0
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,4.71987E-05,7.86645E-05,0,0
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0.001047811,0.000991173,0,0
0.000571505,0.000521184,0,0,0,0,0.000492848,0.000449453,0.000357607,0.00032612,0.000500306,0.000456254,0,0
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0.000396469,0.000409055,0,0
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,4.71987E-05,7.86645E-05,0,0
0.000398975,0.000377409,0,0,0,0,0.000344064,0.000325466,0.00024965,0.000236156,0.00034927,0.000330391,0,0
0.000113223,0.000116817,0,0,0,0,9.76398E-05,0.000100739,7.08467E-05,7.30958E-05,9.91173E-05,0.000102264,0,0
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,2.35993E-05,3.93322E-05,0,0
5.39156E-06,8.98593E-06,0,0,0,0,4.64951E-06,7.74919E-06,3.37365E-06,5.62276E-06,4.71987E-06,7.86645E-06,0,0
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0.000396469,0.000409055,0,0
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,2.35993E-05,3.93322E-05,0,0
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0.001047811,0.000991173,0,0
0.001143011,0.001042368,0,0,0,0,0.000985697,0.000898906,0.000715215,0.00065224,0.001000612,0.000912508,0,0
0.000372018,0.00033248,0,0,0,0,0.000320816,0.00028672,0.000232782,0.000208042,0.000325671,0.000291059,0,0
0.001358673,0.001401806,0,0,0,0,0.001171677,0.001208874,0.000850161,0.00087715,0.001189407,0.001227166,0,0
0.000107831,0.000179719,0,0,0,0,9.29903E-05,0.000154984,6.74731E-05,0.000112455,9.43974E-05,0.000157329,0,0
0.002393853,0.002264456,0,0,0,0,0.002064384,0.001952796,0.001497902,0.001416935,0.002095622,0.001982345,0,0
0.001143011,0.001042368,0,0,0,0,0.000985697,0.000898906,0.000715215,0.00065224,0.001000612,0.000912508,0,0
0.001358673,0.001401806,0,0,0,0,0.001171677,0.001208874,0.000850161,0.00087715,0.001189407,0.001227166,0,0
0.000161747,0.000269578,0,0,0,0,0.000139485,0.000232476,0.00010121,0.000168683,0.000141596,0.000235993,0,0
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0.001047811,0.000991173,0,0
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0.000396469,0.000409055,0,0
0.000107831,0.000179719,0,0,0,0,9.29903E-05,0.000154984,6.74731E-05,0.000112455,9.43974E-05,0.000157329,0,0
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,2.35993E-05,3.93322E-05,0,0
0.000679337,0.000700903,0,0,0,0,0.000585839,0.000604437,0.00042508,0.000438575,0.000594704,0.000613583,0,0
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,4.71987E-05,7.86645E-05,0,0
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0.001047811,0.000991173,0,0
0.000571505,0.000521184,0,0,0,0,0.000492848,0.000449453,0.000357607,0.00032612,0.000500306,0.000456254,0,0
0.001358673,0.001401806,0,0,0,0,0.001171677,0.001208874,0.000850161,0.00087715,0.001189407,0.001227166,0,0
0.000161747,0.000269578,0,0,0,0,0.000139485,0.000232476,0.00010121,0.000168683,0.000141596,0.000235993,0,0
0.001196926,0.001132228,0,0,0,0,0.001032192,0.000976398,0.000748951,0.000708467,0.001047811,0.000991173,0,0
0.000679337,0.000700903,0,0,0,0,0.000585839,0.000604437,0.00042508,0.000438575,0.000594704,0.000613583,0,0
0.000161747,0.000269578,0,0,0,0,0.000139485,0.000232476,0.00010121,0.000168683,0.000141596,0.000235993,0,0
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,4.71987E-05,7.86645E-05,0,0
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0.000396469,0.000409055,0,0
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,4.71987E-05,7.86645E-05,0,0
0.000398975,0.000377409,0,0,0,0,0.000344064,0.000325466,0.00024965,0.000236156,0.00034927,0.000330391,0,0
0.000452891,0.000467269,0,0,0,0,0.000390559,0.000402958,0.000283387,0.000292383,0.000396469,0.000409055,0,0
0.000107831,0.000179719,0,0,0,0,9.29903E-05,0.000154984,6.74731E-05,0.000112455,9.43974E-05,0.000157329,0,0
5.39156E-05,8.98593E-05,0,0,0,0,4.64951E-05,7.74919E-05,3.37365E-05,5.62276E-05,4.71987E-05,7.86645E-05,0,0
0.000113223,0.000116817,0,0,0,0,9.76398E-05,0.000100739,7.08467E-05,7.30958E-05,9.91173E-05,0.000102264,0,0
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,2.35993E-05,3.93322E-05,0,0
2.69578E-05,4.49297E-05,0,0,0,0,2.32476E-05,3.87459E-05,1.68683E-05,2.81138E-05,2.35993E-05,3.93322E-05,0,0
5.39156E-06,8.98593E-06,0,0,0,0,4.64951E-06,7.74919E-06,3.37365E-06,5.62276E-06,4.71987E-06,7.86645E-06,0,0
0.005452935,0.005049014,0,0,0,0,0.005179581,0.004795909,0.00441888,0.004091555,0.006241856,0.005779496,0.006241856,0.005779496
0.01120881,0.010602929,0,0,0,0,0.010646917,0.010071408,0.009083252,0.008592266,0.012830482,0.012136942,0.012830482,0.012136942
0.008785284,0.008583323,0,0,0,0,0.008344881,0.008153045,0.007119306,0.006955644,0.010056323,0.009825144,0.010056323,0.009825144
0.003180879,0.003281859,0,0,0,0,0.003021423,0.003117341,0.00257768,0.002659511,0.003641083,0.003756673,0.003641083,0.003756673
0.000492279,0.000568014,0,0,0,0,0.000467601,0.00053954,0.000398927,0.0004603,0.000563501,0.000650193,0.000563501,0.000650193
1.89338E-05,3.15563E-05,0,0,0,0,1.79847E-05,2.99744E-05,1.53433E-05,2.55722E-05,2.16731E-05,3.61219E-05,2.16731E-05,3.61219E-05
0.01120881,0.010602929,0,0,0,0,0.010646917,0.010071408,0.009083252,0.008592266,0.012830482,0.012136942,0.012830482,0.012136942
0.017570567,0.017166646,0,0,0,0,0.016689762,0.01630609,0.014238612,0.013911287,0.020112647,0.019650287,0.020112647,0.019650287
0.009542636,0.009845577,0,0,0,0,0.009064268,0.009352022,0.007733039,0.007978533,0.010923248,0.011270018,0.010923248,0.011270018
0.001969115,0.002272056,0,0,0,0,0.001870404,0.002158159,0.001595707,0.0018412,0.002254004,0.002600773,0.002254004,0.002600773
9.4669E-05,0.000157782,0,0,0,0,8.99233E-05,0.000149872,7.67167E-05,0.000127861,0.000108366,0.000180609,0.000108366,0.000180609
0.008785284,0.008583323,0,0,0,0,0.008344881,0.008153045,0.007119306,0.006955644,0.010056323,0.009825144,0.010056323,0.009825144
0.009542636,0.009845577,0,0,0,0,0.009064268,0.009352022,0.007733039,0.007978533,0.010923248,0.011270018,0.010923248,0.011270018
